Display,statement_set,statement,statement_id,repetitions
Display 1,2,Braille is based on a code of sixty-three characters,16,9
Display 1,2,Braille is based on a code of sixty-three characters,16,9
Display 1,2,Braille is based on a code of sixty-three characters,16,9
Display 1,2,Braille is based on a code of sixty-three characters,16,9
Display 1,2,Braille is based on a code of sixty-three characters,16,9
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,The monk dolphin is the only species of dolphin in its genus,17,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Maria Goppert was the 2nd female Nobel Laureate in physics,18,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,Folegandros is the smallest island in the Mediterranean ocean,19,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,William Gray patented the the first pay phone in 1891,20,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,Maurice Garin was the first winner of the Tour de France,21,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,The Great Galaxy is the galaxy closest to the Milky Way,22,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,"Gunpowder is a mixture of saltpetre, sulphur, and charcoal",23,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,3,The cinnamon tree grows up to 20 meters tall,24,18
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The bicycle was invented by Karl von Sauerbonn,25,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The soccer World Cup Trophy was first called the Jules Rimet Trophy,26,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The tallest active volcano is the Ojos del Salado,27,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The spiny anteater is a mammal that lays eggs,28,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,The United States Capitol was designed by Dr  William Thornton,29,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,Napoleon was born on the island of Corsica,30,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,A gond is another name for a swamp deer,31,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
Display 1,4,The Taka is the monetary unit of Bangladesh,32,27
