Display,statement_set,statement,statement_id,repetitions
Display 1,5,The Danube is the second longest river in Europe,40,9
Display 1,5,The Danube is the second longest river in Europe,40,9
Display 1,5,The Danube is the second longest river in Europe,40,9
Display 1,5,The Danube is the second longest river in Europe,40,9
Display 1,5,The Danube is the second longest river in Europe,40,9
Display 1,5,The Danube is the second longest river in Europe,40,9
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,A Jupiter day is 10 earth hours long,43,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,A decibel is a unit of measurement for sound intensity,45,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,"The floppy disk was invented in San Jose, California",47,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,6,The driest region in the world is Atacama in Chile,48,18
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The gestation period of a giraffe is 425 days,49,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,A group of apes is called a shrewdness,53,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,The canteloupe originated in a region from India to Africa,54,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,27
