Display,statement_set,statement,statement_id,repetitions
Display 1,1,The present city of Atlanta was originally named Terminus,3,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,Cleo was the name of the goldfish in Pinnochio,4,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,A Bandar is another name for the Rhesus monkey,5,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,The Mayflower carried 102 pilgrims on its historic 1620 voyage,6,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,"The Karakum Desert's name means ""black sand"" in Turkic languages",7,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,1,The zipper was invented by Elias Howe in 1851,8,27
Display 1,6,Sir Mark Brunel constructed the Thames Tunnel in London,41,1
Display 1,6,"Like the kangaroo, the Tasmanian Devil also has a pouch",42,1
Display 1,6,A Jupiter day is 10 earth hours long,43,1
Display 1,6,"Flemish artist Peter Bruegel the Younger painted ""The Crucifixion""",44,1
Display 1,6,A decibel is a unit of measurement for sound intensity,45,1
Display 1,6,"Fairy armadillos, found primarily in Argentina, live entirely underground",46,1
Display 1,6,"The floppy disk was invented in San Jose, California",47,1
Display 1,6,The driest region in the world is Atacama in Chile,48,1
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The gestation period of a giraffe is 425 days,49,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,The Ural Mountain Range separates Asia and Europe,50,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,Earth's moon is the 5th largest moon in our solar system,51,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,The first gymnastics instruction at a college was offered at Harvard University,52,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,A group of apes is called a shrewdness,53,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,The canteloupe originated in a region from India to Africa,54,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,"The origin of loaded dice is Egypt, dating back to 3000 BC",55,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,7,The first MVP in professional baseball was Frank Frisch,56,9
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,The Lincoln penny was the first US coin to carry a portrait,57,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,"Originally known as ""diastoid"", malted milk was rebranded in 1887",58,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,A Pilot whale is actually a kind of dolphin,59,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,The first Hall of Fame was in New York University,60,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,A dorter is the monks' dormitory in a monastery,61,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Walter Hunt was the man who invented the safety pin,62,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,Midway Island is not part of the state of Hawaii,63,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
Display 1,8,A group of hippopotamuses is called a bloat,64,18
